# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
 4.60   0.00   0.00   0.00   0.00   0.00 42984.95
 4.70   0.00   0.00   0.00   0.00   0.00 44830.85
 4.80   0.00   0.00   0.00   0.00   0.00 46712.71
 4.90   0.00   0.00   0.00   0.00   0.00 48630.29
 5.00   0.00   0.00   0.00   0.00   0.00 50583.36
 5.10   0.00   0.00   0.00   0.00   0.00 52571.66
 5.20   0.00   0.00   0.00   0.00   0.00 54594.96
 5.30   0.00   0.00   0.00   0.00   0.00 56652.98
 5.40   0.00   0.00   0.00   0.00   0.00 58745.49
 5.50   0.00   0.00   0.00   0.00   0.00 60872.21
 5.60   0.00   0.00   0.00   0.00   0.00 63032.88
 5.70   0.00   0.00   0.00   0.00   0.00 65227.23
 5.80   0.00   0.00   0.00   0.00   0.00 67454.97
 5.90   0.00   0.00   0.00   0.00   0.00 69715.84
 6.00   0.00   0.00   0.00   0.00   0.00 72009.55
 6.10   0.00   0.00   0.00   0.00   0.00 74335.81
 6.20   0.00   0.00   0.00   0.00   0.00 76694.32
 6.30   0.00   0.00   0.00   0.00   0.00 79084.79
 6.40   0.00   0.00   0.00   0.00   0.00 81506.91
 6.50   0.00   0.00   0.00   0.00   0.00 83960.39
 6.60   0.00   0.00   0.00   0.00   0.00 86444.90
 6.70   0.00   0.00   0.00   0.00   0.00 88960.15
 6.80   0.00   0.00   0.00   0.00   0.00 91505.80
 6.90   0.00   0.00   0.00   0.00   0.00 94081.54
 7.00   0.00   0.00   0.00   0.00   0.00 96687.03
 7.10   0.00   0.00   0.00   0.00   0.00 99321.96
 7.20   0.00   0.00   0.00   0.00   0.00 101985.98
 7.30   0.00   0.00   0.00   0.00   0.00 104678.76
 7.40   0.00   0.00   0.00   0.00   0.00 107399.96
 7.50   0.00   0.00   0.00   0.00   0.00 110149.22
 7.60   0.00   0.00   0.00   0.00   0.00 112926.20
 7.70   0.00   0.00   0.00   0.00   0.00 115730.54
 7.80   0.00   0.00   0.00   0.00   0.00 118561.89
 7.90   0.00   0.00   0.00   0.00   0.00 121419.89
 8.00   0.00   0.00   0.00   0.00   0.00 124304.17
 8.10   0.00   0.00   0.00   0.00   0.00 127214.35
 8.20   0.00   0.00   0.00   0.00   0.00 130150.08
 8.30   0.00   0.00   0.00   0.00   0.00 133110.96
 8.40   0.00   0.00   0.00   0.00   0.00 136096.63
 8.50   0.00   0.00   0.00   0.00   0.00 139106.70
 8.60   0.00   0.00   0.00   0.00   0.00 142140.78
 8.70   0.00   0.00   0.00   0.00   0.00 145198.48
 8.80   0.00   0.00   0.00   0.00   0.00 148279.41
 8.90   0.00   0.00   0.00   0.00   0.00 151383.16
 9.00   0.00   0.00   0.00   0.00   0.00 154509.35
 9.10   0.00   0.00   0.00   0.00   0.00 157657.56
 9.20   0.00   0.00   0.00   0.00   0.00 160827.39
 9.30   0.00   0.00   0.00   0.00   0.00 164018.43
 9.40   0.00   0.00   0.00   0.00   0.00 167230.26
 9.50   0.00   0.00   0.00   0.00   0.00 170462.46
 9.60   0.00   0.00   0.00   0.00   0.00 173714.63
 9.70   0.00   0.00   0.00   0.00   0.00 176986.32
 9.80   0.00   0.00   0.00   0.00   0.00 180277.12
 9.90   0.00   0.00   0.00   0.00   0.00 183586.60
10.00   0.00   0.00   0.00   0.00   0.00 186914.32
10.10   0.00   0.00   0.00   0.00   0.00 190259.85
10.20   0.00   0.00   0.00   0.00   0.00 193622.75
10.30   0.00   0.00   0.00   0.00   0.00 197002.59
10.40   0.00   0.00   0.00   0.00   0.00 200398.90
10.50   0.00   0.00   0.00   0.00   0.00 203811.26
10.60   0.00   0.00   0.00   0.00   0.00 207239.21
10.70   0.00   0.00   0.00   0.00   0.00 210682.29
10.80   0.00   0.00   0.00   0.00   0.00 214140.05
10.90   0.00   0.00   0.00   0.00   0.00 217612.04
11.00   0.00   0.00   0.00   0.00   0.00 221097.80
11.10   0.00   0.00   0.00   0.00   0.00 224596.85
11.20   0.00   0.00   0.00   0.00   0.00 228108.75
11.30   0.00   0.00   0.00   0.00   0.00 231633.01
11.40   0.00   0.00   0.00   0.00   0.00 235169.18
11.50   0.00   0.00   0.00   0.00   0.00 238716.77
11.60   0.00   0.00   0.00   0.00   0.00 242275.31
11.70   0.00   0.00   0.00   0.00   0.00 245844.33
11.80   0.00   0.00   0.00   0.00   0.00 249423.35
11.90   0.00   0.00   0.00   0.00   0.00 253011.88
12.00   0.00   0.00   0.00   0.00   0.00 256609.45
12.10   0.00   0.00   0.00   0.00   0.00 260215.56
12.20   0.00   0.00   0.00   0.00   0.00 263829.74
12.30   0.00   0.00   0.00   0.00   0.00 267451.48
12.40   0.00   0.00   0.00   0.00   0.00 271080.30
12.50   0.00   0.00   0.00   0.00   0.00 274715.71
12.60   0.00   0.00   0.00   0.00   0.00 278357.21
12.70   0.00   0.00   0.00   0.00   0.00 282004.31
12.80   0.00   0.00   0.00   0.00   0.00 285656.50
12.90   0.00   0.00   0.00   0.00   0.00 289313.28
13.00   0.00   0.00   0.00   0.00   0.00 292974.16
13.10   0.00   0.00   0.00   0.00   0.00 296638.63
13.20   0.00   0.00   0.00   0.00   0.00 300306.18
13.30   0.00   0.00   0.00   0.00   0.00 303976.31
13.40   0.00   0.00   0.00   0.00   0.00 307648.51
13.50   0.00   0.00   0.00   0.00   0.00 311322.27
13.60   0.00   0.00   0.00   0.00   0.00 314997.08
13.70   0.00   0.00   0.00   0.00   0.00 318672.43
13.80   0.00   0.00   0.00   0.00   0.00 322347.80
13.90   0.00   0.00   0.00   0.00   0.00 326022.68
14.00   0.00   0.00   0.00   0.00   0.00 329696.55
14.10   0.00   0.00   0.00   0.00   0.00 333368.90
14.20   0.00   0.00   0.00   0.00   0.00 337039.21
14.30   0.00   0.00   0.00   0.00   0.00 340706.96
14.40   0.00   0.00   0.00   0.00   0.00 344371.63
14.50   0.00   0.00   0.00   0.00   0.00 348032.69
14.60   0.00   0.00   0.00   0.00   0.00 351689.64
14.70   0.00   0.00   0.00   0.00   0.00 355341.93
14.80   0.00   0.00   0.00   0.00   0.00 358989.06
14.90   0.00   0.00   0.00   0.00   0.00 362630.50
15.00   0.00   0.00   0.00   0.00   0.00 366265.72
15.10   0.00   0.00   0.00   0.00   0.00 369894.19
15.20   0.00   0.00   0.00   0.00   0.00 373515.40
15.30   0.00   0.00   0.00   0.00   0.00 377128.81
15.40   0.00   0.00   0.00   0.00   0.00 380733.90
15.50   0.00   0.00   0.00   0.00   0.00 384330.14
15.60   0.00   0.00   0.00   0.00   0.00 387917.01
15.70   0.00   0.00   0.00   0.00   0.00 391493.96
15.80   0.00   0.00   0.00   0.00   0.00 395060.49
15.90   0.00   0.00   0.00   0.00   0.00 398616.06
16.00   0.00   0.00   0.00   0.00   0.00 402160.13
16.10   0.00   0.00   0.00   0.00   0.00 405692.19
16.20   0.00   0.00   0.00   0.00   0.00 409211.70
16.30   0.00   0.00   0.00   0.00   0.00 412718.14
16.40   0.00   0.00   0.00   0.00   0.00 416210.97
16.50   0.00   0.00   0.00   0.00   0.00 419689.67
16.60   0.00   0.00   0.00   0.00   0.00 423153.71
16.70   0.00   0.00   0.00   0.00   0.00 426602.56
16.80   0.00   0.00   0.00   0.00   0.00 430035.70
16.90   0.00   0.00   0.00   0.00   0.00 433452.59
17.00   0.00   0.00   0.00   0.00   0.00 436852.71
17.10   0.00   0.00   0.00   0.00   0.00 440235.53
17.20   0.00   0.00   0.00   0.00   0.00 443600.53
17.30   0.00   0.00   0.00   0.00   0.00 446947.18
17.40   0.00   0.00   0.00   0.00   0.00 450274.96
17.50   0.00   0.00   0.00   0.00   0.00 453583.34
17.60   0.00   0.00   0.00   0.00   0.00 456871.79
17.70   0.00   0.00   0.00   0.00   0.00 460139.80
17.80   0.00   0.00   0.00   0.00   0.00 463386.84
17.90   0.00   0.00   0.00   0.00   0.00 466612.40
18.00   0.00   0.00   0.00   0.00   0.00 469815.94
18.10   0.00   0.00   0.00   0.00   0.00 472996.96
18.20   0.00   0.00   0.00   0.00   0.00 476154.92
18.30   0.00   0.00   0.00   0.00   0.00 479289.33
18.40   0.00   0.00   0.00   0.00   0.00 482399.65
18.50   0.00   0.00   0.00   0.00   0.00 485485.37
18.60   0.00   0.00   0.00   0.00   0.00 488545.99
18.70   0.00   0.00   0.00   0.00   0.00 491580.98
18.80   0.00   0.00   0.00   0.00   0.00 494589.83
18.90   0.00   0.00   0.00   0.00   0.00 497572.04
19.00   0.00   0.00   0.00   0.00   0.00 500527.10
19.10   0.00   0.00   0.00   0.00   0.00 503454.50
19.20   0.00   0.00   0.00   0.00   0.00 506353.73
19.30   0.00   0.00   0.00   0.00   0.00 509224.29
19.40   0.00   0.00   0.00   0.00   0.00 512065.68
19.50   0.00   0.00   0.00   0.00   0.00 514877.39
19.60   0.00   0.00   0.00   0.00   0.00 517658.93
19.70   0.00   0.00   0.00   0.00   0.00 520409.80
19.80   0.00   0.00   0.00   0.00   0.00 523129.51
19.90   0.00   0.00   0.00   0.00   0.00 525817.55
20.00   0.00   0.00   0.00   0.00   0.00 528473.44
20.10   0.00   0.00   0.00   0.00   0.00 531096.70
20.20   0.00   0.00   0.00   0.00   0.00 533686.82
20.30   0.00   0.00   0.00   0.00   0.00 536243.33
20.40   0.00   0.00   0.00   0.00   0.00 538765.74
20.50   0.00   0.00   0.00   0.00   0.00 541253.58
20.60   0.00   0.00   0.00   0.00   0.00 543706.35
20.70   0.00   0.00   0.00   0.00   0.00 546123.59
20.80   0.00   0.00   0.00   0.00   0.00 548504.82
20.90   0.00   0.00   0.00   0.00   0.00 550849.57
21.00   0.00   0.00   0.00   0.00   0.00 553157.37
21.10   0.00   0.00   0.00   0.00   0.00 555427.75
21.20   0.00   0.00   0.00   0.00   0.00 557660.24
21.30   0.00   0.00   0.00   0.00   0.00 559854.39
21.40   0.00   0.00   0.00   0.00   0.00 562009.74
21.50   0.00   0.00   0.00   0.00   0.00 564125.82
21.60   0.00   0.00   0.00   0.00   0.00 566202.18
21.70   0.00   0.00   0.00   0.00   0.00 568238.38
21.80   0.00   0.00   0.00   0.00   0.00 570233.97
21.90   0.00   0.00   0.00   0.00   0.00 572188.49
22.00   0.00   0.00   0.00   0.00   0.00 574101.50
22.10   0.00   0.00   0.00   0.00   0.00 575972.57
22.20   0.00   0.00   0.00   0.00   0.00 577801.26
22.30   0.00   0.00   0.00   0.00   0.00 579587.14
22.40   0.00   0.00   0.00   0.00   0.00 581329.77
22.50   0.00   0.00   0.00   0.00   0.00 583028.72
22.60   0.00   0.00   0.00   0.00   0.00 584683.58
22.70   0.00   0.00   0.00   0.00   0.00 586293.92
22.80   0.00   0.00   0.00   0.00   0.00 587859.32
22.90   0.00   0.00   0.00   0.00   0.00 589379.37
23.00   0.00   0.00   0.00   0.00   0.00 590853.66
23.10   0.00   0.00   0.00   0.00   0.00 592281.78
23.20   0.00   0.00   0.00   0.00   0.00 593663.32
23.30   0.00   0.00   0.00   0.00   0.00 594997.89
23.40   0.00   0.00   0.00   0.00   0.00 596285.08
23.50   0.00   0.00   0.00   0.00   0.00 597524.51
23.60   0.00   0.00   0.00   0.00   0.00 598715.78
23.70   0.00   0.00   0.00   0.00   0.00 599858.51
23.80   0.00   0.00   0.00   0.00   0.00 600952.32
23.90   0.00   0.00   0.00   0.00   0.00 601996.81
24.00   0.00   0.00   0.00   0.00   0.00 602991.63
24.10   0.00   0.00   0.00   0.00   0.00 603936.40
24.20   0.00   0.00   0.00   0.00   0.00 604830.75
24.30   0.00   0.00   0.00   0.00   0.00 605674.32
24.40   0.00   0.00   0.00   0.00   0.00 606466.75
24.50   0.00   0.00   0.00   0.00   0.00 607207.69
24.60   0.00   0.00   0.00   0.00   0.00 607896.77
24.70   0.00   0.00   0.00   0.00   0.00 608533.66
24.80   0.00   0.00   0.00   0.00   0.00 609118.02
24.90   0.00   0.00   0.00   0.00   0.00 609649.49
25.00   0.00   0.00   0.00   0.00   0.00 610127.76
25.10   0.00   0.00   0.00   0.00   0.00 610552.48
25.20   0.00   0.00   0.00   0.00   0.00 610923.34
25.30   0.00   0.00   0.00   0.00   0.00 611240.01
25.40   0.00   0.00   0.00   0.00   0.00 611502.16
25.50   0.00   0.00   0.00   0.00   0.00 611709.50
25.60   0.00   0.00   0.00   0.00   0.00 611861.71
25.70   0.00   0.00   0.00   0.00   0.00 611958.49
25.80   0.00   0.00   0.00   0.00   0.00 611999.54
25.90   0.00   0.00   0.00   0.00   0.00 611984.55
26.00   0.00   0.00   0.00   0.00   0.00 611913.25
26.10   0.00   0.00   0.00   0.00   0.00 611785.35
26.20   0.00   0.00   0.00   0.00   0.00 611600.56
26.30   0.00   0.00   0.00   0.00   0.00 611358.61
26.40   0.00   0.00   0.00   0.00   0.00 611059.23
26.50   0.00   0.00   0.00   0.00   0.00 610702.15
26.60   0.00   0.00   0.00   0.00   0.00 610287.11
26.70   0.00   0.00   0.00   0.00   0.00 609813.84
26.80   0.00   0.00   0.00   0.00   0.00 609282.11
26.90   0.00   0.00   0.00   0.00   0.00 608691.66
27.00   0.00   0.00   0.00   0.00   0.00 608042.25
27.10   0.00   0.00   0.00   0.00   0.00 607333.63
27.20   0.00   0.00   0.00   0.00   0.00 606565.59
27.30   0.00   0.00   0.00   0.00   0.00 605737.89
27.40   0.00   0.00   0.00   0.00   0.00 604850.30
27.50   0.00   0.00   0.00   0.00   0.00 603902.62
27.60   0.00   0.00   0.00   0.00   0.00 602894.63
27.70   0.00   0.00   0.00   0.00   0.00 601826.12
27.80   0.00   0.00   0.00   0.00   0.00 600696.89
27.90   0.00   0.00   0.00   0.00   0.00 599506.74
28.00   0.00   0.00   0.00   0.00   0.00 598255.48
28.10   0.00   0.00   0.00   0.00   0.00 596942.93
28.20   0.00   0.00   0.00   0.00   0.00 595568.91
28.30   0.00   0.00   0.00   0.00   0.00 594133.23
28.40   0.00   0.00   0.00   0.00   0.00 592635.74
28.50   0.00   0.00   0.00   0.00   0.00 591076.25
28.60   0.00   0.00   0.00   0.00   0.00 589454.63
28.70   0.00   0.00   0.00   0.00   0.00 587770.70
28.80   0.00   0.00   0.00   0.00   0.00 586024.33
28.90   0.00   0.00   0.00   0.00   0.00 584215.37
29.00   0.00   0.00   0.00   0.00   0.00 582343.68
29.10   0.00   0.00   0.00   0.00   0.00 580409.13
29.20   0.00   0.00   0.00   0.00   0.00 578411.59
29.30   0.00   0.00   0.00   0.00   0.00 576350.95
29.40   0.00   0.00   0.00   0.00   0.00 574227.08
29.50   0.00   0.00   0.00   0.00   0.00 572039.88
29.60   0.00   0.00   0.00   0.00   0.00 569789.25
29.70   0.00   0.00   0.00   0.00   0.00 567475.08
29.80   0.00   0.00   0.00   0.00   0.00 565097.28
29.90   0.00   0.00   0.00   0.00   0.00 562655.77
30.00   0.00   0.00   0.00   0.00   0.00 560150.47
30.10   0.00   0.00   0.00   0.00   0.00 557581.29
30.20   0.00   0.00   0.00   0.00   0.00 554948.18
30.30   0.00   0.00   0.00   0.00   0.00 552251.06
30.40   0.00   0.00   0.00   0.00   0.00 549489.88
30.50   0.00   0.00   0.00   0.00   0.00 546664.58
30.60   0.00   0.00   0.00   0.00   0.00 543775.12
30.70   0.00   0.00   0.00   0.00   0.00 540821.46
30.80   0.00   0.00   0.00   0.00   0.00 537803.56
30.90   0.00   0.00   0.00   0.00   0.00 534721.40
31.00   0.00   0.00   0.00   0.00   0.00 531574.95
31.10   0.00   0.00   0.00   0.00   0.00 528364.20
31.20   0.00   0.00   0.00   0.00   0.00 525089.12
31.30   0.00   0.00   0.00   0.00   0.00 521749.73
31.40   0.00   0.00   0.00   0.00   0.00 518346.01
31.50   0.00   0.00   0.00   0.00   0.00 514877.98
31.60   0.00   0.00   0.00   0.00   0.00 511345.65
31.70   0.00   0.00   0.00   0.00   0.00 507749.03
31.80   0.00   0.00   0.00   0.00   0.00 504088.16
31.90   0.00   0.00   0.00   0.00   0.00 500363.05
32.00   0.00   0.00   0.00   0.00   0.00 496573.76
32.10   0.00   0.00   0.00   0.00   0.00 492720.32
32.20   0.00   0.00   0.00   0.00   0.00 488802.78
32.30   0.00   0.00   0.00   0.00   0.00 484821.19
32.40   0.00   0.00   0.00   0.00   0.00 480775.62
32.50   0.00   0.00   0.00   0.00   0.00 476666.13
32.60   0.00   0.00   0.00   0.00   0.00 472492.80
32.70   0.00   0.00   0.00   0.00   0.00 468255.70
32.80   0.00   0.00   0.00   0.00   0.00 463954.92
32.90   0.00   0.00   0.00   0.00   0.00 459590.56
33.00   0.00   0.00   0.00   0.00   0.00 455162.70
33.10   0.00   0.00   0.00   0.00   0.00 450671.45
33.20   0.00   0.00   0.00   0.00   0.00 446116.93
33.30   0.00   0.00   0.00   0.00   0.00 441499.24
33.40   0.00   0.00   0.00   0.00   0.00 436818.51
33.50   0.00   0.00   0.00   0.00   0.00 432074.87
33.60   0.00   0.00   0.00   0.00   0.00 427268.45
33.70   0.00   0.00   0.00   0.00   0.00 422399.39
33.80   0.00   0.00   0.00   0.00   0.00 417467.84
33.90   0.00   0.00   0.00   0.00   0.00 412473.94
34.00   0.00   0.00   0.00   0.00   0.00 407417.86
34.10   0.00   0.00   0.00   0.00   0.00 402299.77
34.20   0.00   0.00   0.00   0.00   0.00 397119.83
34.30   0.00   0.00   0.00   0.00   0.00 391878.21
34.40   0.00   0.00   0.00   0.00   0.00 386575.11
34.50   0.00   0.00   0.00   0.00   0.00 381210.71
34.60   0.00   0.00   0.00   0.00   0.00 375785.21
34.70   0.00   0.00   0.00   0.00   0.00 370298.80
34.80   0.00   0.00   0.00   0.00   0.00 364751.70
34.90   0.00   0.00   0.00   0.00   0.00 359144.12
35.00   0.00   0.00   0.00   0.00   0.00 353476.28
35.10   0.00   0.00   0.00   0.00   0.00 347748.39
35.20   0.00   0.00   0.00   0.00   0.00 341960.71
35.30   0.00   0.00   0.00   0.00   0.00 336113.45
35.40   0.00   0.00   0.00   0.00   0.00 330206.87
35.50   0.00   0.00   0.00   0.00   0.00 324241.22
35.60   0.00   0.00   0.00   0.00   0.00 318216.75
35.70   0.00   0.00   0.00   0.00   0.00 312133.72
35.80   0.00   0.00   0.00   0.00   0.00 305992.41
35.90   0.00   0.00   0.00   0.00   0.00 299793.07
36.00   0.00   0.00   0.00   0.00   0.00 293536.01
36.10   0.00   0.00   0.00   0.00   0.00 287221.49
36.20   0.00   0.00   0.00   0.00   0.00 280849.82
36.30   0.00   0.00   0.00   0.00   0.00 274421.29
36.40   0.00   0.00   0.00   0.00   0.00 267936.20
36.50   0.00   0.00   0.00   0.00   0.00 261394.87
36.60   0.00   0.00   0.00   0.00   0.00 254797.61
36.70   0.00   0.00   0.00   0.00   0.00 248144.74
36.80   0.00   0.00   0.00   0.00   0.00 241436.59
36.90   0.00   0.00   0.00   0.00   0.00 234673.49
37.00   0.00   0.00   0.00   0.00   0.00 227855.78
37.10   0.00   0.00   0.00   0.00   0.00 220983.81
37.20   0.00   0.00   0.00   0.00   0.00 214057.92
37.30   0.00   0.00   0.00   0.00   0.00 207078.49
37.40   0.00   0.00   0.00   0.00   0.00 200045.85
37.50   0.00   0.00   0.00   0.00   0.00 192960.40
37.60   0.00   0.00   0.00   0.00   0.00 185822.49
37.70   0.00   0.00   0.00   0.00   0.00 178632.51
37.80   0.00   0.00   0.00   0.00   0.00 171390.85
37.90   0.00   0.00   0.00   0.00   0.00 164097.89
38.00   0.00   0.00   0.00   0.00   0.00 156754.03
38.10   0.00   0.00   0.00   0.00   0.00 149359.69
38.20   0.00   0.00   0.00   0.00   0.00 141915.25
38.30   0.00   0.00   0.00   0.00   0.00 134421.14
38.40   0.00   0.00   0.00   0.00   0.00 126877.78
38.50   0.00   0.00   0.00   0.00   0.00 119285.60
38.60   0.00   0.00   0.00   0.00   0.00 111645.01
38.70   0.00   0.00   0.00   0.00   0.00 103956.47
38.80   0.00   0.00   0.00   0.00   0.00 96220.40
38.90   0.00   0.00   0.00   0.00   0.00 88437.27
39.00   0.00   0.00   0.00   0.00   0.00 80607.51
39.10   0.00   0.00   0.00   0.00   0.00 72731.59
39.20   0.00   0.00   0.00   0.00   0.00 64809.97
39.30   0.00   0.00   0.00   0.00   0.00 56843.13
39.40   0.00   0.00   0.00   0.00   0.00 48831.53
39.50   0.00   0.00   0.00   0.00   0.00 40775.65
39.60   0.00   0.00   0.00   0.00   0.00 32675.98
39.70   0.00   0.00   0.00   0.00   0.00 24533.01
39.80   0.00   0.00   0.00   0.00   0.00 16347.23
39.90   0.00   0.00   0.00   0.00   0.00 8119.15
40.00   0.00   0.00   0.00   0.00   0.00 -150.73
40.10   0.00   0.00   0.00   0.00   0.00 -8461.90
40.20   0.00   0.00   0.00   0.00   0.00 -16813.85
40.30   0.00   0.00   0.00   0.00   0.00 -25206.05
40.40   0.00   0.00   0.00   0.00   0.00 -33637.98
40.50   0.00   0.00   0.00   0.00   0.00 -42109.10
40.60   0.00   0.00   0.00   0.00   0.00 -50618.89
40.70   0.00   0.00   0.00   0.00   0.00 -59166.79
40.80   0.00   0.00   0.00   0.00   0.00 -67752.27
40.90   0.00   0.00   0.00   0.00   0.00 -76374.77
41.00   0.00   0.00   0.00   0.00   0.00 -85033.74
41.10   0.00   0.00   0.00   0.00   0.00 -93728.62
41.20   0.00   0.00   0.00   0.00   0.00 -102458.84
41.30   0.00   0.00   0.00   0.00   0.00 -111223.84
41.40   0.00   0.00   0.00   0.00   0.00 -120023.04
41.50   0.00   0.00   0.00   0.00   0.00 -128855.85
41.60   0.00   0.00   0.00   0.00   0.00 -137721.70
41.70   0.00   0.00   0.00   0.00   0.00 -146620.00
41.80   0.00   0.00   0.00   0.00   0.00 -155550.16
41.90   0.00   0.00   0.00   0.00   0.00 -164511.58
42.00   0.00   0.00   0.00   0.00   0.00 -173503.65
42.10   0.00   0.00   0.00   0.00   0.00 -182525.78
42.20   0.00   0.00   0.00   0.00   0.00 -191577.34
42.30   0.00   0.00   0.00   0.00   0.00 -200657.73
42.40   0.00   0.00   0.00   0.00   0.00 -209766.33
42.50   0.00   0.00   0.00   0.00   0.00 -218902.52
42.60   0.00   0.00   0.00   0.00   0.00 -228065.66
42.70   0.00   0.00   0.00   0.00   0.00 -237255.12
42.80   0.00   0.00   0.00   0.00   0.00 -246470.27
42.90   0.00   0.00   0.00   0.00   0.00 -255710.47
43.00   0.00   0.00   0.00   0.00   0.00 -264975.08
43.10   0.00   0.00   0.00   0.00   0.00 -274263.45
43.20   0.00   0.00   0.00   0.00   0.00 -283574.92
43.30   0.00   0.00   0.00   0.00   0.00 -292908.84
43.40   0.00   0.00   0.00   0.00   0.00 -302264.55
43.50   0.00   0.00   0.00   0.00   0.00 -311641.39
43.60   0.00   0.00   0.00   0.00   0.00 -321038.69
43.70   0.00   0.00   0.00   0.00   0.00 -330455.78
43.80   0.00   0.00   0.00   0.00   0.00 -339891.98
43.90   0.00   0.00   0.00   0.00   0.00 -349346.62
44.00   0.00   0.00   0.00   0.00   0.00 -358819.02
44.10   0.00   0.00   0.00   0.00   0.00 -368308.48
44.20   0.00   0.00   0.00   0.00   0.00 -377814.33
44.30   0.00   0.00   0.00   0.00   0.00 -387335.87
44.40   0.00   0.00   0.00   0.00   0.00 -396872.40
44.50   0.00   0.00   0.00   0.00   0.00 -406423.22
44.60   0.00   0.00   0.00   0.00   0.00 -415987.64
44.70   0.00   0.00   0.00   0.00   0.00 -425564.95
44.80   0.00   0.00   0.00   0.00   0.00 -435154.43
44.90   0.00   0.00   0.00   0.00   0.00 -444755.39
45.00   0.00   0.00   0.00   0.00   0.00 -454367.10
45.10   0.00   0.00   0.00   0.00   0.00 -463988.84
45.20   0.00   0.00   0.00   0.00   0.00 -473619.90
45.30   0.00   0.00   0.00   0.00   0.00 -483259.55
45.40   0.00   0.00   0.00   0.00   0.00 -492907.07
45.50   0.00   0.00   0.00   0.00   0.00 -502561.72
45.60   0.00   0.00   0.00   0.00   0.00 -512222.78
45.70   0.00   0.00   0.00   0.00   0.00 -521889.51
45.80   0.00   0.00   0.00   0.00   0.00 -531561.17
45.90   0.00   0.00   0.00   0.00   0.00 -541237.02
46.00   0.00   0.00   0.00   0.00   0.00 -550916.32
46.10   0.00   0.00   0.00   0.00   0.00 -560598.33
46.20   0.00   0.00   0.00   0.00   0.00 -570282.29
46.30   0.00   0.00   0.00   0.00   0.00 -579967.47
46.40   0.00   0.00   0.00   0.00   0.00 -589653.10
46.50   0.00   0.00   0.00   0.00   0.00 -599338.43
46.60   0.00   0.00   0.00   0.00   0.00 -609022.71
46.70   0.00   0.00   0.00   0.00   0.00 -618705.18
46.80   0.00   0.00   0.00   0.00   0.00 -628385.07
46.90   0.00   0.00   0.00   0.00   0.00 -638061.63
47.00   0.00   0.00   0.00   0.00   0.00 -647734.08
