# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
 0.00   0.00   0.00   0.00   0.00   0.00   0.00
 0.10   0.00   0.00   0.00   0.00   0.00  13.84
 0.20   0.00   0.00   0.00   0.00   0.00  55.37
 0.30   0.00   0.00   0.00   0.00   0.00 124.58
 0.40   0.00   0.00   0.00   0.00   0.00 221.46
 0.50   0.00   0.00   0.00   0.00   0.00 346.02
 0.60   0.00   0.00   0.00   0.00   0.00 498.24
 0.70   0.00   0.00   0.00   0.00   0.00 678.12
 0.80   0.00   0.00   0.00   0.00   0.00 885.65
 0.90   0.00   0.00   0.00   0.00   0.00 1120.81
 1.00   0.00   0.00   0.00   0.00   0.00 1383.60
 1.10   0.00   0.00   0.00   0.00   0.00 1674.00
 1.20   0.00   0.00   0.00   0.00   0.00 1991.98
 1.30   0.00   0.00   0.00   0.00   0.00 2337.55
 1.40   0.00   0.00   0.00   0.00   0.00 2710.67
 1.50   0.00   0.00   0.00   0.00   0.00 3111.32
 1.60   0.00   0.00   0.00   0.00   0.00 3539.49
 1.70   0.00   0.00   0.00   0.00   0.00 3995.15
 1.80   0.00   0.00   0.00   0.00   0.00 4478.27
 1.90   0.00   0.00   0.00   0.00   0.00 4988.83
 2.00   0.00   0.00   0.00   0.00   0.00 5526.80
 2.10   0.00   0.00   0.00   0.00   0.00 6092.15
 2.20   0.00   0.00   0.00   0.00   0.00 6684.86
 2.30   0.00   0.00   0.00   0.00   0.00 7304.87
 2.40   0.00   0.00   0.00   0.00   0.00 7952.18
 2.50   0.00   0.00   0.00   0.00   0.00 8626.72
 2.60   0.00   0.00   0.00   0.00   0.00 9328.48
 2.70   0.00   0.00   0.00   0.00   0.00 10057.41
 2.80   0.00   0.00   0.00   0.00   0.00 10813.47
 2.90   0.00   0.00   0.00   0.00   0.00 11596.62
 3.00   0.00   0.00   0.00   0.00   0.00 12406.82
 3.10   0.00   0.00   0.00   0.00   0.00 13244.02
 3.20   0.00   0.00   0.00   0.00   0.00 14108.17
 3.30   0.00   0.00   0.00   0.00   0.00 14999.24
 3.40   0.00   0.00   0.00   0.00   0.00 15917.16
 3.50   0.00   0.00   0.00   0.00   0.00 16861.89
 3.60   0.00   0.00   0.00   0.00   0.00 17833.38
 3.70   0.00   0.00   0.00   0.00   0.00 18831.56
 3.80   0.00   0.00   0.00   0.00   0.00 19856.40
 3.90   0.00   0.00   0.00   0.00   0.00 20907.83
 4.00   0.00   0.00   0.00   0.00   0.00 21985.79
 4.10   0.00   0.00   0.00   0.00   0.00 23090.23
 4.20   0.00   0.00   0.00   0.00   0.00 24221.08
 4.30   0.00   0.00   0.00   0.00   0.00 25378.27
 4.40   0.00   0.00   0.00   0.00   0.00 26561.76
 4.50   0.00   0.00   0.00   0.00   0.00 27771.47
 4.60   0.00   0.00   0.00   0.00   0.00 29007.33
 4.70   0.00   0.00   0.00   0.00   0.00 30269.27
 4.80   0.00   0.00   0.00   0.00   0.00 31557.24
 4.90   0.00   0.00   0.00   0.00   0.00 32871.14
 5.00   0.00   0.00   0.00   0.00   0.00 34210.92
 5.10   0.00   0.00   0.00   0.00   0.00 35576.50
 5.20   0.00   0.00   0.00   0.00   0.00 36967.81
 5.30   0.00   0.00   0.00   0.00   0.00 38384.76
 5.40   0.00   0.00   0.00   0.00   0.00 39827.27
 5.50   0.00   0.00   0.00   0.00   0.00 41295.28
 5.60   0.00   0.00   0.00   0.00   0.00 42788.69
 5.70   0.00   0.00   0.00   0.00   0.00 44307.42
 5.80   0.00   0.00   0.00   0.00   0.00 45851.40
 5.90   0.00   0.00   0.00   0.00   0.00 47420.52
 6.00   0.00   0.00   0.00   0.00   0.00 49014.72
 6.10   0.00   0.00   0.00   0.00   0.00 50633.90
 6.20   0.00   0.00   0.00   0.00   0.00 52277.96
 6.30   0.00   0.00   0.00   0.00   0.00 53946.82
 6.40   0.00   0.00   0.00   0.00   0.00 55640.39
 6.50   0.00   0.00   0.00   0.00   0.00 57358.57
 6.60   0.00   0.00   0.00   0.00   0.00 59101.27
 6.70   0.00   0.00   0.00   0.00   0.00 60868.38
 6.80   0.00   0.00   0.00   0.00   0.00 62659.82
 6.90   0.00   0.00   0.00   0.00   0.00 64475.47
 7.00   0.00   0.00   0.00   0.00   0.00 66315.25
 7.10   0.00   0.00   0.00   0.00   0.00 68179.05
 7.20   0.00   0.00   0.00   0.00   0.00 70066.76
 7.30   0.00   0.00   0.00   0.00   0.00 71978.28
 7.40   0.00   0.00   0.00   0.00   0.00 73913.51
 7.50   0.00   0.00   0.00   0.00   0.00 75872.33
 7.60   0.00   0.00   0.00   0.00   0.00 77854.64
 7.70   0.00   0.00   0.00   0.00   0.00 79860.32
 7.80   0.00   0.00   0.00   0.00   0.00 81889.27
 7.90   0.00   0.00   0.00   0.00   0.00 83941.37
 8.00   0.00   0.00   0.00   0.00   0.00 86016.51
 8.10   0.00   0.00   0.00   0.00   0.00 88114.56
 8.20   0.00   0.00   0.00   0.00   0.00 90235.42
 8.30   0.00   0.00   0.00   0.00   0.00 92378.97
 8.40   0.00   0.00   0.00   0.00   0.00 94545.08
 8.50   0.00   0.00   0.00   0.00   0.00 96733.64
 8.60   0.00   0.00   0.00   0.00   0.00 98944.52
 8.70   0.00   0.00   0.00   0.00   0.00 101177.60
